pokedex_number,pokemon_name,type_1,type_2,ability_1,ability_2,ability_3,number_pokemon_with_typing,primary_color,shape,height,weight,bmi,hit_points,attack,defense,special_attack,special_defense,speed,total_stats,mean,standard_deviation,capture_rate,generation,base_happiness,base_experience,exp_type,exp_to_level_100,can_evolve,evolves_from,final_evolution,mega_evolution,is_default,baby_pokemon,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,genus,egg_group_1,egg_group_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
561,Sigilyph,Psychic,Flying,Wonder Skin,Magic Guard,Tinted Lens,8,Black,Wings,1.40,14.00,7.10,72,58,80,103,80,97,490,81.67,15.00,45,5,70,172,Medium Fast,1000000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Avianoid ,Flying,,20,1.00,1.00,1.00,2.00,0.50,2.00,0.25,1.00,0.00,1.00,0.50,1.00,2.00,2.00,1.00,2.00,1.00,1.00
562,Galarian Yamask,Ground,Ghost,Wandering Spirit,,,6,Black,Arms,0.50,1.50,6.00,38,55,85,30,65,30,303,50.50,20.07,190,8,70,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.500,Spirit ,Mineral,Amorphous,25,0.00,1.00,2.00,0.00,2.00,2.00,0.00,0.25,1.00,1.00,1.00,0.50,0.50,2.00,1.00,2.00,1.00,1.00
562,Yamask,Ghost,,Mummy,,,15,Black,Arms,0.50,1.50,6.00,38,30,85,55,65,30,303,50.50,20.07,190,5,70,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Spirit ,Mineral,Amorphous,25,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.50,1.00,1.00,1.00,0.50,1.00,2.00,1.00,2.00,1.00,1.00
563,Cofagrigus,Ghost,,Mummy,,,15,Yellow,Blob,1.70,76.50,26.50,58,50,145,95,105,30,483,80.50,38.64,90,5,70,169,Medium Fast,1000000,FALSE,Yamask,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Coffin ,Mineral,Amorphous,25,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.50,1.00,1.00,1.00,0.50,1.00,2.00,1.00,2.00,1.00,1.00
564,Tirtouga,Water,Rock,Solid Rock,Sturdy,Swift Swim,11,Blue,Quadruped,0.70,16.50,33.70,54,78,103,53,45,22,355,59.17,25.57,45,5,70,71,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Prototurtle ,Water 1,Water 3,30,0.50,0.25,1.00,2.00,4.00,0.50,2.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
565,Carracosta,Water,Rock,Solid Rock,Sturdy,Swift Swim,11,Blue,Upright,1.20,81.00,56.30,74,108,133,83,65,32,495,82.50,31.96,45,5,70,173,Medium Fast,1000000,FALSE,Tirtouga,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Prototurtle ,Water 1,Water 3,30,0.50,0.25,1.00,2.00,4.00,0.50,2.00,0.50,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
566,Archen,Rock,Flying,Defeatist,,,6,Yellow,Wings,0.50,9.50,38.00,55,112,45,74,45,70,401,66.83,23.08,45,5,70,71,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,First Bird ,Flying,Water 3,30,0.50,0.50,2.00,2.00,1.00,2.00,1.00,0.50,0.00,0.50,1.00,0.50,2.00,1.00,1.00,1.00,2.00,1.00
567,Archeops,Rock,Flying,Defeatist,,,6,Yellow,Wings,1.40,32.00,16.30,75,140,65,112,65,110,567,94.50,28.10,45,5,70,177,Medium Fast,1000000,FALSE,Archen,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,First Bird ,Flying,Water 3,30,0.50,0.50,2.00,2.00,1.00,2.00,1.00,0.50,0.00,0.50,1.00,0.50,2.00,1.00,1.00,1.00,2.00,1.00
568,Trubbish,Poison,,Stench,Sticky Hold,Aftermath,16,Green,Humanoid,0.60,31.00,86.10,50,50,62,40,62,65,329,54.83,8.88,190,5,70,66,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Trash Bag ,Mineral,,20,1.00,1.00,1.00,1.00,0.50,1.00,0.50,0.50,2.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,0.50
569,Garbodor,Poison,,Stench,Weak Armor,Aftermath,16,Green,Humanoid,1.90,107.30,29.70,80,95,82,60,82,75,474,79.00,10.42,60,5,70,166,Medium Fast,1000000,FALSE,Trubbish,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Trash Heap ,Mineral,,20,1.00,1.00,1.00,1.00,0.50,1.00,0.50,0.50,2.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,0.50
569,Garbodor Gmax,Poison,,Stench,Weak Armor,Aftermath,16,Green,Humanoid,21.00,10000.00,22.70,80,95,82,60,82,75,474,79.00,10.42,60,8,70,166,Medium Fast,1000000,FALSE,Trubbish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Trash Heap ,Mineral,,20,1.00,1.00,1.00,1.00,0.50,1.00,0.50,0.50,2.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,0.50
570,Zorua,Dark,,Illusion,,,14,Gray,Quadruped,0.70,12.50,25.50,40,65,40,80,40,65,330,55.00,15.81,75,5,70,66,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Tricky Fox ,Field,,25,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,2.00,1.00,0.50,1.00,0.50,1.00,2.00
571,Zoroark,Dark,,Illusion,,,14,Gray,Upright,1.60,81.10,31.70,60,105,60,120,60,105,510,85.00,25.50,45,5,70,179,Medium Slow,1059860,FALSE,Zorua,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.125,Illusion Fox ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,2.00,1.00,0.50,1.00,0.50,1.00,2.00
572,Minccino,Normal,,Cute Charm,Technician,Skill Link,71,Gray,Quadruped,0.40,5.80,36.30,55,50,40,40,40,75,300,50.00,12.58,255,5,70,60,Fast,800000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Chinchilla ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
573,Cinccino,Normal,,Cute Charm,Technician,Skill Link,71,Gray,Quadruped,0.50,7.50,30.00,75,95,60,65,60,115,470,78.33,20.34,60,5,70,165,Fast,800000,FALSE,Minccino,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Scarf ,Field,,15,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
574,Gothita,Psychic,,Frisk,Competitive,Shadow Tag,45,Purple,Humanoid,0.40,5.80,36.30,45,30,50,55,65,45,290,48.33,10.67,200,5,70,58,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Fixation ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
575,Gothorita,Psychic,,Frisk,Competitive,Shadow Tag,45,Purple,Humanoid,0.70,18.00,36.70,60,45,70,75,85,55,390,65.00,13.23,100,5,70,137,Medium Slow,1059860,TRUE,Gothita,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Manipulate ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
576,Gothitelle,Psychic,,Frisk,Competitive,Shadow Tag,45,Purple,Humanoid,1.50,44.00,19.60,70,55,95,95,110,65,490,81.67,19.51,50,5,70,221,Medium Slow,1059860,FALSE,Gothorita,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Astral Body ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
577,Solosis,Psychic,,Overcoat,Magic Guard,Regenerator,45,Green,Ball,0.30,1.00,11.10,45,30,40,105,50,20,290,48.33,27.18,200,5,70,58,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Cell ,Amorphous,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
578,Duosion,Psychic,,Overcoat,Magic Guard,Regenerator,45,Green,Ball,0.60,8.00,22.20,65,40,50,125,60,30,370,61.67,30.64,100,5,70,130,Medium Slow,1059860,TRUE,Solosis,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mitosis ,Amorphous,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
579,Reuniclus,Psychic,,Overcoat,Magic Guard,Regenerator,45,Green,Arms,1.00,20.10,20.10,110,65,75,125,85,30,490,81.67,30.78,50,5,70,221,Medium Slow,1059860,FALSE,Duosion,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Multiplying ,Amorphous,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
580,Ducklett,Water,Flying,Keen Eye,Big Pecks,Hydration,8,Blue,Wings,0.50,5.50,22.00,62,44,50,44,50,55,305,50.83,6.28,190,5,70,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Water Bird ,Water 1,Flying,20,1.00,0.50,0.50,4.00,1.00,1.00,0.50,1.00,0.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00
581,Swanna,Water,Flying,Keen Eye,Big Pecks,Hydration,8,White,Wings,1.30,24.20,14.30,75,87,63,87,63,98,473,78.83,13.02,45,5,70,166,Medium Fast,1000000,FALSE,Ducklett,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,White Bird ,Water 1,Flying,20,1.00,0.50,0.50,4.00,1.00,1.00,0.50,1.00,0.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00
582,Vanillite,Ice,,Ice Body,Snow Cloak,Weak Armor,20,White,Blob,0.40,5.70,35.60,36,50,50,65,60,44,305,50.83,9.60,255,5,70,61,Slow,1250000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Fresh Snow ,Mineral,,20,1.00,2.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00
583,Vanillish,Ice,,Ice Body,Snow Cloak,Weak Armor,20,White,Blob,1.10,41.00,33.90,51,65,65,80,75,59,395,65.83,9.60,120,5,70,138,Slow,1250000,TRUE,Vanillite,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Icy Snow ,Mineral,,20,1.00,2.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00
584,Vanilluxe,Ice,,Ice Body,Snow Warning,Weak Armor,20,White,Heads,1.30,57.50,34.00,71,95,85,110,95,79,535,89.17,12.60,45,5,70,241,Slow,1250000,FALSE,Vanillish,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Snowstorm ,Mineral,,20,1.00,2.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00
585,Deerling,Normal,Grass,Chlorophyll,Sap Sipper,Serene Grace,2,Pink,Quadruped,0.60,19.50,54.20,60,60,50,40,50,75,335,55.83,10.96,190,5,70,67,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.500,Season ,Field,,20,1.00,2.00,0.50,0.50,0.50,2.00,2.00,2.00,0.50,2.00,1.00,2.00,1.00,0.00,1.00,1.00,1.00,1.00
586,Sawsbuck,Normal,Grass,Chlorophyll,Sap Sipper,Serene Grace,2,Brown,Quadruped,1.90,92.50,25.60,80,100,70,60,70,95,475,79.17,14.26,75,5,70,166,Medium Fast,1000000,FALSE,Deerling,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.500,Season ,Field,,20,1.00,2.00,0.50,0.50,0.50,2.00,2.00,2.00,0.50,2.00,1.00,2.00,1.00,0.00,1.00,1.00,1.00,1.00
587,Emolga,Electric,Flying,Static,Motor Drive,,6,White,Quadruped,0.40,5.00,31.30,55,75,60,75,60,103,428,71.33,16.09,200,5,70,150,Medium Fast,1000000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Sky Squirrel ,Field,,20,1.00,1.00,1.00,1.00,0.50,2.00,0.50,1.00,0.00,0.50,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00
588,Karrablast,Bug,,Swarm,Shed Skin,No Guard,19,Blue,Humanoid,0.50,5.90,23.60,50,75,45,40,45,60,315,52.50,11.81,200,5,70,63,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Clamping ,Bug,,15,1.00,2.00,1.00,1.00,0.50,1.00,0.50,1.00,0.50,2.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00
589,Escavalier,Bug,Steel,Swarm,Shell Armor,Overcoat,7,Gray,Arms,1.00,33.00,33.00,70,135,105,60,105,20,495,82.50,37.28,75,5,70,173,Medium Fast,1000000,FALSE,Karrablast,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Cavalry ,Bug,,15,0.50,4.00,1.00,1.00,0.25,0.50,1.00,0.00,1.00,1.00,0.50,0.50,1.00,1.00,0.50,1.00,0.50,0.50
590,Foongus,Grass,Poison,Effect Spore,Regenerator,,15,White,Arms,0.20,1.00,25.00,69,55,45,55,55,15,294,49.00,16.73,190,5,70,59,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mushroom ,Grass,,20,1.00,2.00,0.50,0.50,0.25,2.00,0.50,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
591,Amoonguss,Grass,Poison,Effect Spore,Regenerator,,15,White,Arms,0.60,10.50,29.20,114,85,70,85,80,30,464,77.33,25.04,75,5,70,162,Medium Fast,1000000,FALSE,Foongus,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mushroom ,Grass,,20,1.00,2.00,0.50,0.50,0.25,2.00,0.50,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
592,Frillish,Water,Ghost,Water Absorb,Cursed Body,Damp,2,White,Tentacles,1.20,33.00,22.90,55,40,50,65,85,40,335,55.83,15.66,190,5,70,67,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Floating ,Amorphous,,20,0.00,0.50,0.50,2.00,2.00,0.50,0.00,0.50,1.00,1.00,1.00,0.50,1.00,2.00,1.00,2.00,0.50,1.00
593,Jellicent,Water,Ghost,Water Absorb,Cursed Body,Damp,2,White,Tentacles,2.20,135.00,27.90,100,60,70,85,105,60,480,80.00,18.03,60,5,70,168,Medium Fast,1000000,FALSE,Frillish,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Floating ,Amorphous,,20,0.00,0.50,0.50,2.00,2.00,0.50,0.00,0.50,1.00,1.00,1.00,0.50,1.00,2.00,1.00,2.00,0.50,1.00
594,Alomomola,Water,,Healer,Hydration,Regenerator,72,Pink,Fish,1.20,31.60,21.90,165,75,80,40,45,65,470,78.33,41.40,75,5,70,165,Fast,800000,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Caring ,Water 1,Water 2,40,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
595,Joltik,Bug,Electric,Compound Eyes,Unnerve,Swarm,4,Yellow,Armor,0.10,0.60,60.00,50,47,50,57,50,65,319,53.17,6.09,190,5,70,64,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Attaching ,Bug,,20,1.00,2.00,1.00,0.50,0.50,1.00,0.50,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.50,1.00
596,Galvantula,Bug,Electric,Compound Eyes,Unnerve,Swarm,4,Yellow,Armor,0.80,14.30,22.30,70,77,60,97,60,108,472,78.67,18.13,75,5,70,165,Medium Fast,1000000,FALSE,Joltik,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,EleSpider ,Bug,,20,1.00,2.00,1.00,0.50,0.50,1.00,0.50,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.50,1.00
597,Ferroseed,Grass,Steel,Iron Barbs,,,3,Gray,Ball,0.60,18.80,52.20,44,50,91,24,86,10,305,50.83,29.68,255,5,70,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Thorn Seed ,Grass,Mineral,20,0.50,4.00,0.50,0.50,0.25,1.00,2.00,0.00,1.00,1.00,0.50,1.00,0.50,1.00,0.50,1.00,0.50,0.50
598,Ferrothorn,Grass,Steel,Iron Barbs,Anticipation,,3,Gray,Tentacles,1.00,110.00,110.00,74,94,131,54,116,20,489,81.50,37.40,90,5,70,171,Medium Fast,1000000,FALSE,Ferroseed,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Thorn Pod ,Grass,Mineral,20,0.50,4.00,0.50,0.50,0.25,1.00,2.00,0.00,1.00,1.00,0.50,1.00,0.50,1.00,0.50,1.00,0.50,0.50
599,Klink,Steel,,Plus,Minus,Clear Body,11,Gray,Heads,0.30,21.00,233.30,40,55,70,45,60,30,300,50.00,13.23,130,5,70,60,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.000,Gear ,Mineral,,20,0.50,2.00,1.00,1.00,0.50,0.50,2.00,0.00,2.00,0.50,0.50,0.50,0.50,1.00,0.50,1.00,0.50,0.50
600,Klang,Steel,,Plus,Minus,Clear Body,11,Gray,Heads,0.60,51.00,141.70,60,80,95,70,85,50,440,73.33,15.18,60,5,70,154,Medium Slow,1059860,TRUE,Klink,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.000,Gear ,Mineral,,20,0.50,2.00,1.00,1.00,0.50,0.50,2.00,0.00,2.00,0.50,0.50,0.50,0.50,1.00,0.50,1.00,0.50,0.50
601,Klinklang,Steel,,Plus,Minus,Clear Body,11,Gray,Heads,0.60,81.00,225.00,60,100,115,70,85,90,520,86.67,18.18,30,5,70,234,Medium Slow,1059860,FALSE,Klang,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.000,Gear ,Mineral,,20,0.50,2.00,1.00,1.00,0.50,0.50,2.00,0.00,2.00,0.50,0.50,0.50,0.50,1.00,0.50,1.00,0.50,0.50
602,Tynamo,Electric,,Levitate,,,34,White,Fish,0.20,0.30,7.50,35,55,40,45,40,60,275,45.83,8.86,190,5,70,55,Slow,1250000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,EleFish ,Amorphous,,20,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
603,Eelektrik,Electric,,Levitate,,,34,Blue,Fish,1.20,22.00,15.30,65,85,70,75,70,40,405,67.50,13.77,60,5,70,142,Slow,1250000,TRUE,Tynamo,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,EleFish ,Amorphous,,20,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
604,Eelektross,Electric,,Levitate,,,34,Blue,Fish,2.10,80.50,18.30,85,115,80,105,80,50,515,85.83,20.70,30,5,70,232,Slow,1250000,FALSE,Eelektrik,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,EleFish ,Amorphous,,20,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
605,Elgyem,Psychic,,Telepathy,Synchronize,Analytic,45,Blue,Upright,0.50,9.00,36.00,55,55,55,85,55,30,335,55.83,15.92,255,5,70,67,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Cerebral ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
606,Beheeyem,Psychic,,Telepathy,Synchronize,Analytic,45,Brown,Humanoid,1.00,34.50,34.50,75,75,75,125,95,40,485,80.83,25.56,90,5,70,170,Medium Fast,1000000,FALSE,Elgyem,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Cerebral ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
607,Litwick,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,5,White,Blob,0.30,3.10,34.40,50,30,55,65,55,20,275,45.83,15.66,190,5,70,55,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Candle ,Amorphous,,20,0.00,0.50,2.00,1.00,0.50,0.50,0.00,0.50,2.00,1.00,1.00,0.25,2.00,2.00,1.00,2.00,0.50,0.50
608,Lampent,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,5,Black,Arms,0.60,13.00,36.10,60,40,60,95,60,55,370,61.67,16.50,90,5,70,130,Medium Slow,1059860,TRUE,Litwick,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Lamp ,Amorphous,,20,0.00,0.50,2.00,1.00,0.50,0.50,0.00,0.50,2.00,1.00,1.00,0.25,2.00,2.00,1.00,2.00,0.50,0.50
609,Chandelure,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,5,Black,Arms,1.00,34.30,34.30,60,55,90,145,90,80,520,86.67,29.39,45,5,70,234,Medium Slow,1059860,FALSE,Lampent,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Luring ,Amorphous,,20,0.00,0.50,2.00,1.00,0.50,0.50,0.00,0.50,2.00,1.00,1.00,0.25,2.00,2.00,1.00,2.00,0.50,0.50
610,Axew,Dragon,,Rivalry,Mold Breaker,Unnerve,13,Green,Upright,0.60,18.00,50.00,46,87,60,30,40,57,320,53.33,18.11,75,5,35,64,Slow,1250000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Tusk ,Monster,Dragon,40,1.00,0.50,0.50,0.50,0.50,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00
611,Fraxure,Dragon,,Rivalry,Mold Breaker,Unnerve,13,Green,Upright,1.00,36.00,36.00,66,117,70,40,50,67,410,68.33,24.21,60,5,35,144,Slow,1250000,TRUE,Axew,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Axe Jaw ,Monster,Dragon,40,1.00,0.50,0.50,0.50,0.50,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00
612,Haxorus,Dragon,,Rivalry,Mold Breaker,Unnerve,13,Yellow,Upright,1.80,105.50,32.60,76,147,90,60,70,97,540,90.00,28.27,45,5,35,243,Slow,1250000,FALSE,Fraxure,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Axe Jaw ,Monster,Dragon,40,1.00,0.50,0.50,0.50,0.50,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00
613,Cubchoo,Ice,,Snow Cloak,Slush Rush,Rattled,20,White,Upright,0.50,8.50,34.00,55,70,40,60,40,40,305,50.83,11.70,120,5,70,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Chill ,Field,,20,1.00,2.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00
614,Beartic,Ice,,Snow Cloak,Slush Rush,Swift Swim,20,White,Quadruped,2.60,260.00,38.50,95,130,80,70,80,50,505,84.17,24.57,60,5,70,177,Medium Fast,1000000,FALSE,Cubchoo,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Freezing ,Field,,20,1.00,2.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00
